cdr_id,msisdn,call_type,start_time,duration_sec,destination,circle,roaming_flag,charged_amount
129297,9664425940,Outgoing,2025-12-08 01:44:00,281,9272200392,Chennai,false,2.34
129298,9021931666,Outgoing,2025-12-30 03:13:00,3594,9720847062,Mumbai,false,29.95
129299,9226140523,Outgoing,2025-12-16 10:26:00,3227,9163121700,Maharashtra,false,26.89
129300,9619105728,Incoming,2026-05-10 04:28:00,350,9370869533,Karnataka,false,2.92
129301,9816713290,Outgoing,2025-09-23 10:28:00,2229,9431187970,UP East,false,18.57
129302,9304705811,Outgoing,2025-12-05 16:56:00,84,9321284528,Chennai,false,0.70
129303,9335507529,Outgoing,2026-08-06 20:22:00,795,9402265113,Mumbai,false,6.62
129304,9873887410,Outgoing,2026-03-29 03:48:00,2985,9085477032,Punjab,false,24.88
129305,9019733557,Outgoing,2025-10-25 06:29:00,1296,9151845996,Rajasthan,false,10.80
129306,9184298947,Incoming,2025-08-25 22:14:00,1948,9493893665,Gujarat,false,16.23
129307,9500986080,Incoming,2026-05-12 12:24:00,3058,9729137019,UP West,false,25.48
129308,9879387272,Incoming,2025-09-09 15:19:00,2067,9139165652,Kolkata,false,17.23
129309,9673126056,Incoming,2026-05-05 06:10:00,842,9262534628,Bihar,false,7.02
129310,9096596402,Incoming,2026-04-15 12:34:00,2678,9736724803,UP East,false,22.32
129311,9773593633,Outgoing,2025-11-15 10:55:00,1379,9448464065,Rajasthan,false,11.49
129312,9270379946,Outgoing,2026-06-29 03:09:00,434,9976082062,Delhi,false,3.62
129313,9297583812,Incoming,2025-08-21 14:34:00,1944,9371194810,Tamil Nadu,false,16.20
129314,9446331140,Incoming,2025-11-27 01:01:00,856,9123505302,Kolkata,false,7.13
129315,9660783488,Outgoing,2026-05-07 12:59:00,3304,9843931461,Assam,false,27.53
129316,9069298951,Outgoing,2026-05-02 08:39:00,83,9181917476,Mumbai,false,0.69
129317,9770595396,Outgoing,2025-11-19 03:05:00,533,9539856591,Haryana,false,4.44
129318,9977902874,Incoming,2026-01-04 07:13:00,1204,9020582350,Gujarat,false,10.03
129319,9545979618,Outgoing,2025-10-02 05:59:00,1440,9500986080,Gujarat,false,12.00
129320,9686340799,Outgoing,2025-12-29 21:15:00,1614,9684474610,UP West,false,13.45
129321,9350331807,Outgoing,2026-06-04 23:03:00,2271,9547850454,Odisha,false,18.93
129322,9130522288,Incoming,2026-07-06 19:37:00,105,9165146274,Rajasthan,false,0.88
129323,9174668074,Outgoing,2025-11-02 06:01:00,998,9873910138,Rajasthan,false,8.32
129324,9006213397,Incoming,2026-06-16 09:54:00,16,9816713290,Karnataka,false,0.13
129325,9430959230,Outgoing,2026-02-23 00:05:00,2007,9422871170,West Bengal,false,16.73
129326,9857972103,Outgoing,2026-05-25 18:49:00,311,9538388870,Chennai,false,2.59
129327,9626688700,Outgoing,2026-04-12 19:56:00,2937,9594823692,Rajasthan,false,24.48
129328,9637449685,Incoming,2025-11-21 01:51:00,2177,9399502473,Haryana,false,18.14
129329,9662896417,Outgoing,2025-11-30 11:17:00,2816,9274829332,Karnataka,false,23.47
129330,9147751178,Outgoing,2026-07-10 10:21:00,1447,9121139717,Gujarat,false,12.06
129331,9597006707,Incoming,2026-06-07 17:32:00,2024,9997960664,UP West,false,16.87
129332,9647663949,Outgoing,2025-11-29 02:31:00,1158,9412028031,Rajasthan,false,9.65
129333,9443693002,Incoming,2025-10-30 12:53:00,1132,9112084428,Bihar,false,9.43
129334,9147751178,Incoming,2025-09-29 16:25:00,3400,9811278299,Gujarat,false,28.33
129335,9440774688,Incoming,2026-07-21 09:31:00,2211,9081824058,Punjab,false,18.43
129336,9626346064,Outgoing,2026-02-12 19:05:00,2456,9156397765,Rajasthan,false,20.47
129337,9440774688,Outgoing,2026-06-14 05:06:00,1927,9129656577,Rajasthan,false,16.06
129338,9354953132,Outgoing,2026-05-21 02:29:00,2151,9505893617,Gujarat,false,17.93
129339,9700310891,Incoming,2026-06-10 17:47:00,346,9590605164,Assam,false,2.88
129340,9492238773,Incoming,2025-11-07 01:12:00,1229,9248682153,UP West,false,10.24
129341,9420426042,Outgoing,2025-12-24 22:16:00,1627,9798260963,Mumbai,false,13.56
129342,9452736120,Outgoing,2026-06-10 17:51:00,1104,9009237649,Gujarat,false,9.20
129343,9890704486,Incoming,2025-08-27 01:14:00,2446,9013422314,Gujarat,false,20.38
129344,9495024011,Incoming,2026-07-13 12:43:00,859,9570117716,Assam,false,7.16
129345,9573295533,Incoming,2025-10-04 05:23:00,762,9421861171,MP,true,6.35
129346,9427753446,Incoming,2025-09-13 03:28:00,1146,9355570955,Gujarat,false,9.55
129347,9895381807,Outgoing,2026-05-05 10:44:00,2448,9455927236,Haryana,false,20.40
129348,9634579715,Incoming,2026-07-28 00:13:00,939,9784369393,UP West,false,7.83
129349,9208884637,Outgoing,2026-04-27 00:09:00,1890,9770595396,Odisha,false,15.75
129350,9721639898,Incoming,2026-05-11 19:33:00,2380,9812222875,Assam,false,19.83
129351,9894016125,Outgoing,2026-07-24 19:29:00,1829,9579317328,Bihar,false,15.24
129352,9456351512,Outgoing,2026-01-16 23:28:00,2824,9394201342,Odisha,false,23.53
129353,9173279402,Outgoing,2025-12-20 23:19:00,3486,9495024011,West Bengal,false,29.05
129354,9763922676,Incoming,2026-04-04 02:11:00,2470,9098505926,Rajasthan,false,20.58
129355,9074096260,Incoming,2026-02-14 15:46:00,2028,9323227777,Tamil Nadu,false,16.90
129356,9496963502,Outgoing,2026-01-21 04:24:00,973,9208965329,Kerala,false,8.11
129357,9227325705,Incoming,2026-08-07 11:23:00,3120,9250376333,Bihar,false,26.00
129358,9811278299,Outgoing,2026-05-29 14:34:00,1189,9645143560,Kerala,false,9.91
129359,9389270348,Outgoing,2025-11-20 23:04:00,2633,9076826516,Assam,false,21.94
129360,9259123143,Incoming,2026-08-06 07:54:00,1537,9545111208,Maharashtra,false,12.81
129361,9804183422,Outgoing,2025-10-01 05:22:00,2432,9836149659,Haryana,false,20.27
129362,9710275623,Outgoing,2026-05-26 00:47:00,1,9027799141,UP West,false,0.01
129363,9660783488,Outgoing,2025-09-03 05:36:00,2216,9526480539,Assam,false,18.47
129364,9789135342,Incoming,2026-03-05 03:20:00,1333,9821490395,Kerala,false,11.11
129365,9686490219,Outgoing,2025-11-13 08:47:00,461,9676483041,Andhra Pradesh,false,3.84
129366,9583261859,Incoming,2026-07-28 02:31:00,3098,9987962847,Odisha,false,25.82
129367,9608399385,Outgoing,2025-10-18 13:33:00,433,9710275623,Kolkata,false,3.61
129368,9850489326,Incoming,2026-04-14 10:26:00,1172,9436276620,Kolkata,false,9.77
129369,9005140457,Outgoing,2026-02-23 22:03:00,2516,9503426153,Gujarat,false,20.97
129370,9263974247,Incoming,2026-02-27 02:27:00,509,9901203840,UP West,false,4.24
129371,9593562461,Outgoing,2025-10-07 22:01:00,184,9336375767,Kerala,false,1.53
129372,9421368869,Incoming,2025-11-25 02:19:00,1108,9096448649,MP,false,9.23
129373,9400994219,Outgoing,2025-11-29 04:17:00,1864,9133706007,Punjab,false,15.53
129374,9426694626,Incoming,2026-07-12 05:41:00,1582,9773593633,Assam,false,13.18
129375,9240102837,Outgoing,2025-12-11 12:46:00,684,9396197560,Bihar,false,5.70
129376,9606159969,Incoming,2026-06-26 23:03:00,2739,9377857775,MP,false,22.82
129377,9129656577,Outgoing,2026-03-27 06:20:00,2767,9021931666,Bihar,false,23.06
129378,9875416206,Incoming,2025-11-12 02:47:00,3176,9307616997,West Bengal,true,26.47
129379,9022444195,Incoming,2025-11-05 19:54:00,1798,9915323908,Karnataka,false,14.98
129380,9074096260,Incoming,2026-07-25 00:36:00,106,9438199116,Tamil Nadu,true,0.88
129381,9726841518,Outgoing,2025-12-07 15:41:00,3049,9866771832,Punjab,false,25.41
129382,9973773443,Outgoing,2026-02-18 21:59:00,2049,9725946595,Kolkata,false,17.07
129383,9987962847,Incoming,2026-07-04 21:57:00,168,9182374891,Odisha,false,1.40
129384,9941173721,Outgoing,2025-10-11 07:44:00,777,9082845649,Kolkata,false,6.47
129385,9791047505,Incoming,2025-08-17 09:46:00,2523,9545111208,Andhra Pradesh,false,21.02
129386,9483401426,Outgoing,2026-01-30 01:56:00,3449,9138848924,Karnataka,false,28.74
129387,9206953348,Outgoing,2025-09-28 00:27:00,1058,9874395494,Maharashtra,false,8.82
129388,9729483133,Incoming,2026-07-23 04:13:00,1615,9415777280,Delhi,false,13.46
129389,9828061191,Outgoing,2026-03-30 18:12:00,1949,9308264635,UP West,false,16.24
129390,9282199008,Incoming,2026-06-19 06:53:00,3192,9807652232,MP,false,26.60
129391,9960035265,Outgoing,2026-06-22 14:54:00,2620,9303771920,Bihar,true,21.83
129392,9167460172,Incoming,2025-12-10 02:53:00,688,9207627540,Karnataka,false,5.73
129393,9485845898,Outgoing,2026-03-02 05:44:00,143,9005893517,UP West,false,1.19
129394,9188673168,Incoming,2025-09-14 00:44:00,967,9650125733,West Bengal,false,8.06
129395,9023427973,Incoming,2026-04-15 04:05:00,1430,9501391277,Kolkata,false,11.92
129396,9085867261,Outgoing,2025-08-10 18:05:00,2657,9882152260,Kolkata,false,22.14
129397,9805961284,Incoming,2025-08-08 06:34:00,284,9369324639,Maharashtra,false,2.37
129398,9741554062,Incoming,2026-03-19 18:04:00,2226,9407460756,Odisha,false,18.55
129399,9786128893,Outgoing,2025-12-15 20:06:00,1882,9259460539,Delhi,true,15.68
129400,9076511358,Outgoing,2025-10-13 16:34:00,3485,9236700278,Tamil Nadu,false,29.04
129401,9527366290,Outgoing,2026-01-21 09:39:00,2271,9138535944,Mumbai,false,18.93
129402,9710275623,Outgoing,2026-04-20 14:57:00,444,9645221979,UP West,true,3.70
129403,9870510043,Outgoing,2026-05-27 05:52:00,934,9718137502,Karnataka,false,7.78
129404,9978319834,Incoming,2026-05-26 04:22:00,934,9454030533,Punjab,false,7.78
129405,9460440138,Incoming,2025-10-31 15:53:00,412,9695526600,UP East,false,3.43
129406,9423299732,Outgoing,2025-12-28 02:36:00,1409,9978158041,Rajasthan,false,11.74
129407,9083313677,Outgoing,2026-02-20 16:06:00,313,9136712602,West Bengal,false,2.61
129408,9906013754,Incoming,2026-02-07 23:32:00,2351,9143736243,UP West,false,19.59
129409,9151458672,Incoming,2025-11-09 18:38:00,1571,9325737452,Kerala,false,13.09
129410,9000780354,Incoming,2026-03-01 22:23:00,808,9490502993,West Bengal,false,6.73
129411,9448548158,Outgoing,2025-10-23 17:15:00,334,9403851673,UP East,false,2.78
129412,9754894574,Outgoing,2026-07-27 05:52:00,1903,9700310891,Mumbai,false,15.86
129413,9117958992,Incoming,2026-03-25 11:48:00,496,9334600602,Gujarat,false,4.13
129414,9585845616,Outgoing,2026-04-23 09:32:00,1267,9156397765,Delhi,false,10.56
129415,9373936459,Outgoing,2026-08-08 09:40:00,2020,9663502880,Rajasthan,false,16.83
129416,9456057502,Outgoing,2026-01-15 04:11:00,2578,9184840683,MP,false,21.48
129417,9713975976,Incoming,2026-07-12 00:07:00,1758,9316729329,Karnataka,false,14.65
129418,9647547109,Outgoing,2025-11-24 13:36:00,67,9647163979,Bihar,false,0.56
129419,9282029766,Incoming,2025-10-17 12:17:00,691,9756865116,Delhi,false,5.76
129420,9403851673,Incoming,2026-04-07 11:17:00,3528,9928651744,Punjab,false,29.40
129421,9064761468,Outgoing,2026-05-04 04:08:00,1716,9042835025,Gujarat,false,14.30
129422,9282313639,Outgoing,2025-11-13 16:19:00,3357,9426694626,Delhi,false,27.98
129423,9607041615,Outgoing,2026-06-02 09:51:00,731,9167460172,MP,false,6.09
129424,9240949925,Outgoing,2025-10-01 18:43:00,2433,9595960872,MP,false,20.27
129425,9142718067,Outgoing,2026-01-25 11:49:00,2665,9508243198,Tamil Nadu,false,22.21
129426,9458727969,Incoming,2025-12-06 06:20:00,1095,9090559534,Chennai,false,9.12
129427,9603381916,Incoming,2026-07-02 03:24:00,2743,9908680706,Chennai,false,22.86
129428,9741554062,Outgoing,2025-12-16 19:02:00,1807,9227325705,Odisha,false,15.06
129429,9881706569,Outgoing,2025-09-02 11:44:00,2334,9507095333,Karnataka,false,19.45
129430,9935215883,Outgoing,2025-09-17 02:09:00,627,9042835025,Assam,false,5.22
129431,9729483133,Outgoing,2026-05-14 03:15:00,1950,9308216567,Delhi,false,16.25
129432,9148653508,Incoming,2026-01-19 18:45:00,540,9217846198,Mumbai,false,4.50
129433,9030212975,Outgoing,2026-03-11 17:38:00,1802,9212555103,Delhi,false,15.02
129434,9691333074,Outgoing,2025-08-23 09:34:00,2909,9816667374,Tamil Nadu,false,24.24
129435,9437201389,Incoming,2025-08-29 17:12:00,415,9104425091,Rajasthan,false,3.46
129436,9585469699,Outgoing,2026-04-14 06:03:00,1029,,Odisha,false,8.57
129437,9213007439,Incoming,2026-06-18 19:21:00,2657,9313678796,UP West,false,22.14
129438,9706492763,Outgoing,2026-07-12 12:47:00,929,9309119050,Delhi,false,7.74
129439,9861142110,Outgoing,2026-07-02 13:10:00,2708,9616760643,MP,false,22.57
129440,9950067841,Outgoing,2026-07-23 22:28:00,2826,9545979618,Haryana,false,23.55
129441,9104425091,Incoming,2026-04-12 23:56:00,1347,9421841153,Andhra Pradesh,false,11.22
129442,9539790584,Incoming,2026-03-27 05:52:00,351,9330340315,Gujarat,false,2.92
129443,9426601811,Incoming,2026-03-05 08:52:00,11,,Tamil Nadu,false,0.09
129444,9060279524,Outgoing,2026-03-06 09:21:00,3131,9378084252,Mumbai,false,26.09
129445,9102989885,Outgoing,2025-10-30 01:03:00,1474,9719698684,Kolkata,false,12.28
129446,9248682153,Incoming,2026-03-31 08:19:00,429,9263945281,Mumbai,false,3.58
129447,9816713290,Outgoing,2026-06-13 19:51:00,3113,9603381916,UP East,false,25.94
129448,9989560037,Incoming,2025-11-25 21:34:00,2437,9547850454,Punjab,false,20.31
129449,9810572739,Incoming,2025-12-29 23:27:00,979,9451324357,MP,false,8.16
129450,9950644548,Incoming,2025-12-12 08:54:00,2823,9034026055,Karnataka,false,23.52
129451,9143369748,Incoming,2025-11-28 11:20:00,1096,9258117595,UP East,false,9.13
129452,9248682153,Incoming,2026-04-02 15:34:00,2196,9284547066,Mumbai,false,18.30
129453,9362339888,Outgoing,2025-08-28 22:19:00,242,9201298375,Maharashtra,false,2.02
129454,9265679931,Outgoing,2025-11-24 12:21:00,3043,9040988054,Mumbai,false,25.36
129455,9597006707,Incoming,2026-01-27 04:51:00,1628,9763922676,UP West,false,13.57
129456,9723932732,Outgoing,2026-03-07 21:30:00,688,9386581095,Karnataka,false,5.73
129457,9592347229,Incoming,2025-09-18 14:33:00,2104,9042613413,Karnataka,false,17.53
129458,9570600612,Outgoing,2026-04-16 12:59:00,1965,9751471448,Andhra Pradesh,false,16.38
129459,9588907707,Outgoing,2025-11-21 07:42:00,1850,9405300991,Bihar,false,15.42
129460,9662330633,Outgoing,2026-05-12 22:04:00,993,9339920239,Gujarat,false,8.28
129461,9900201809,Incoming,2026-06-28 09:38:00,2974,9908925990,West Bengal,false,24.78
129462,9645469135,Outgoing,2025-12-01 23:48:00,1732,9440265125,Andhra Pradesh,false,14.43
129463,9535231148,Incoming,2026-05-17 05:00:00,2686,9870510043,Assam,false,22.38
129464,9886125921,Outgoing,2025-10-02 00:02:00,1850,9357705612,Maharashtra,false,15.42
129465,9734389859,Outgoing,2025-10-10 13:15:00,3079,9740236194,Punjab,false,25.66
129466,9941173721,Outgoing,2026-07-03 04:59:00,1933,9143369748,Kolkata,false,16.11
129467,9573300557,Outgoing,2025-08-28 16:50:00,2260,9026026861,Kolkata,false,18.83
129468,9334442903,Outgoing,2025-12-17 23:57:00,1923,9538448491,UP West,false,16.02
129469,9347402101,Incoming,2026-07-05 07:24:00,699,9978319834,Kerala,false,5.83
129470,9979932880,Outgoing,2026-01-30 14:27:00,843,9193368555,Punjab,false,7.03
129471,9480293802,Outgoing,2026-06-27 00:55:00,476,9258117595,Kerala,false,3.97
129472,9981503355,Outgoing,2025-10-29 09:05:00,2181,9820621196,Tamil Nadu,false,18.18
129473,9926097351,Incoming,2026-05-27 09:05:00,1754,,Assam,false,14.62
129474,9148817241,Outgoing,2026-02-27 04:32:00,1367,,UP West,false,11.39
129475,9786189381,Outgoing,2026-06-26 07:53:00,2306,,Maharashtra,false,19.22
129476,9260090340,Outgoing,2025-12-03 17:40:00,1709,9522483758,Delhi,false,14.24
129477,9323227777,Outgoing,2026-02-07 21:08:00,701,9181045136,Assam,false,5.84
129478,9836552200,Incoming,2025-11-12 13:29:00,2040,,Bihar,false,17.00
129479,9386304400,Outgoing,2026-03-25 05:35:00,2655,9116656864,Haryana,false,22.12
129480,9822571845,Incoming,2026-04-12 09:11:00,1440,9887512422,Kolkata,false,12.00
129481,9037911462,Outgoing,2026-03-15 18:56:00,372,9758412604,UP East,false,3.10
129482,9251910492,Incoming,2025-12-28 14:59:00,3340,9501146896,Kerala,false,27.83
129483,9303403675,Outgoing,2026-02-08 09:53:00,2738,9403044114,Gujarat,false,22.82
129484,9592346277,Incoming,2026-07-12 14:18:00,362,9882919597,Gujarat,false,3.02
129485,9124236477,Outgoing,2026-07-03 02:55:00,3285,9708459887,Delhi,false,27.38
129486,9817708292,Incoming,2025-11-17 02:15:00,2804,9782560190,Delhi,false,23.37
129487,9434013329,Incoming,2025-10-18 14:41:00,70,,Rajasthan,false,0.58
129488,9785992954,Outgoing,2025-09-04 00:36:00,3142,9906871524,Rajasthan,false,26.18
129489,9134124999,Incoming,2025-10-06 03:42:00,2197,9822571845,Haryana,false,18.31
129490,9145047843,Outgoing,2025-10-16 00:35:00,2431,9641679006,Delhi,false,20.26
129491,9458969397,Incoming,2026-06-24 14:23:00,2172,9504867370,Haryana,false,18.10
129492,9784369393,Incoming,2025-11-26 03:14:00,2087,9167460172,Andhra Pradesh,false,17.39
129493,9811278299,Incoming,2026-04-24 10:28:00,1067,9873910138,Kerala,false,8.89
129494,9465114291,Incoming,2026-04-06 10:30:00,885,9729811621,Rajasthan,false,7.38
129495,9006213397,Incoming,2026-07-30 13:22:00,951,9752611744,Karnataka,false,7.92
129496,9012406996,Incoming,2025-08-14 10:30:00,1660,9812313324,Andhra Pradesh,false,13.83
129497,9438199116,Outgoing,2026-04-03 10:18:00,2873,,UP West,false,23.94
129498,9814744697,Incoming,2026-01-14 12:24:00,2127,9430959230,Andhra Pradesh,false,17.73
129499,9562677058,Incoming,2025-09-02 09:46:00,2411,9647547109,Odisha,false,20.09
129500,9648125035,Outgoing,2025-12-10 21:19:00,2092,9720032999,Kolkata,false,17.43
129501,9113352689,Outgoing,2026-02-03 21:40:00,1329,9449516645,Odisha,false,11.07
129502,9977897114,Outgoing,2026-06-04 15:29:00,379,9557039032,Andhra Pradesh,false,3.16
129503,9634579715,Incoming,2026-06-22 11:57:00,1688,9887512422,UP West,false,14.07
129504,9152707815,Outgoing,2026-02-17 16:13:00,2715,9619697251,Odisha,false,22.62
129505,9280025769,Outgoing,2025-09-05 11:03:00,1836,9038261701,UP East,false,15.30
129506,9454715894,Outgoing,2026-04-28 10:11:00,2904,9069298951,Mumbai,false,24.20
129507,9588907707,Incoming,2026-05-11 00:56:00,2810,9805030615,Bihar,false,23.42
129508,9034026055,Incoming,2026-05-12 08:56:00,1871,9329668941,Chennai,false,15.59
129509,9907344482,Outgoing,2026-04-14 08:56:00,3410,9555263470,Kolkata,false,28.42
129510,9863254577,Outgoing,2025-09-13 02:14:00,186,9338749069,Haryana,false,1.55
129511,9001622884,Incoming,2026-01-10 17:08:00,238,9303771920,Haryana,false,1.98
129512,9901203840,Outgoing,2026-04-11 07:07:00,1461,9329927089,Tamil Nadu,false,12.18
129513,9344013321,Outgoing,2026-03-29 09:52:00,2565,9691727530,Assam,false,21.38
129514,9401879454,Incoming,2026-01-26 12:15:00,2552,9338749069,Kerala,false,21.27
129515,9346344849,Incoming,2026-07-28 08:54:00,3494,9378947562,Kolkata,false,29.12
129516,9207627507,Outgoing,2026-05-30 03:24:00,728,9304916653,Kolkata,false,6.07
129517,9703879517,Outgoing,2025-10-26 01:23:00,2654,,MP,false,22.12
129518,9280959290,Outgoing,2025-12-14 17:02:00,2278,9102989885,Karnataka,false,18.98
129519,9739996816,Outgoing,2025-11-07 14:04:00,875,9288974991,Kerala,false,7.29
129520,9455718762,Outgoing,2025-10-17 23:48:00,2406,9177859595,Andhra Pradesh,true,20.05
129521,9516681609,Outgoing,2026-01-31 23:20:00,2301,,Chennai,false,19.18
129522,9892073721,Outgoing,2026-07-31 17:52:00,950,9217846198,West Bengal,false,7.92
129523,9097455664,Outgoing,2026-05-05 22:59:00,2835,9788244076,Assam,false,23.62
129524,9589107492,Outgoing,2026-04-02 10:28:00,2732,9006213397,Kerala,false,22.77
129525,9983962374,Incoming,2026-05-14 21:58:00,3433,9322342923,Gujarat,false,28.61
129526,9203205842,Outgoing,2026-05-29 21:48:00,142,9054061669,UP East,false,1.18
129527,9700310891,Outgoing,2026-01-14 17:08:00,2724,9776870176,Assam,false,22.70
129528,9763566478,Incoming,2025-12-04 00:23:00,3362,9086734425,Andhra Pradesh,false,28.02
129529,9114217757,Outgoing,2026-01-24 04:50:00,669,9725626819,Andhra Pradesh,false,5.58
129530,9249231779,Incoming,2026-01-21 10:24:00,7,9397508951,Punjab,false,0.06
129531,9414448159,Outgoing,2026-01-10 02:13:00,302,9366952000,UP West,false,2.52
129532,9740571075,Incoming,2026-05-30 19:37:00,1652,9241963318,Gujarat,false,13.77
129533,9339314182,Outgoing,2025-09-29 14:30:00,84,9555420104,Kolkata,false,0.70
129534,9394201342,Outgoing,2026-02-25 22:54:00,680,9194060115,Odisha,false,5.67
129535,9678650673,Incoming,2026-02-24 05:10:00,2932,9145047843,Tamil Nadu,false,24.43
129536,9496963502,Outgoing,2026-01-11 09:36:00,732,9852064349,Kerala,false,6.10
129537,9258117595,Outgoing,2026-05-06 09:34:00,2117,9141147611,Mumbai,false,17.64
129538,9900785731,Outgoing,2026-05-03 02:38:00,2799,9618242440,Kolkata,false,23.32
129539,9373936459,Outgoing,2026-04-24 20:48:00,1306,9075886366,Rajasthan,false,10.88
129540,9303771920,Incoming,2026-03-16 17:17:00,2318,9341689563,Assam,false,19.32
129541,9717212766,Incoming,2026-07-11 13:26:00,81,9924303787,Andhra Pradesh,false,0.68
129542,9183764811,Outgoing,2025-10-09 09:59:00,3367,9145771132,Punjab,false,28.06
129543,9612926908,Outgoing,2026-02-03 09:55:00,2925,9134104277,Karnataka,false,24.38
129544,9366952000,Outgoing,2026-03-23 00:03:00,672,9230472880,MP,false,5.60
129545,9987867347,Outgoing,2025-11-20 19:16:00,1373,9375376181,UP East,false,11.44
129546,9970527161,Outgoing,2026-04-14 02:44:00,2520,9148612750,Karnataka,false,21.00
129547,9979932880,Incoming,2026-01-21 02:28:00,2850,9538996963,Punjab,false,23.75
129548,9828545976,Outgoing,2025-08-11 10:11:00,2048,9945438284,Gujarat,false,17.07
129549,9720847062,Outgoing,2026-06-30 20:17:00,3426,9726841518,UP East,false,28.55
129550,9129360373,Incoming,2026-05-17 08:14:00,1713,9861951594,Assam,false,14.28
129551,9491810458,Outgoing,2025-10-12 07:34:00,3003,9681316924,Tamil Nadu,false,25.02
129552,9569679306,Incoming,2025-09-13 16:09:00,619,9332553497,UP West,false,5.16
129553,9573406557,Incoming,2025-11-28 12:28:00,3426,9697913561,UP East,false,28.55
129554,9363955032,Incoming,2026-02-12 20:58:00,810,9887348561,Bihar,false,6.75
129555,9798258896,Outgoing,2025-08-28 11:27:00,1881,9946822836,Mumbai,true,15.68
129556,9969780416,Incoming,2025-12-11 06:57:00,141,9939555911,Delhi,true,1.18
129557,9522483758,Incoming,2025-12-14 13:52:00,3376,9143319358,Andhra Pradesh,false,28.13
129558,9335158995,Incoming,2025-08-22 13:42:00,2674,9911419975,Rajasthan,false,22.28
129559,9458969397,Incoming,2025-10-30 17:03:00,1962,9005122765,Haryana,false,16.35
129560,9957020920,Incoming,2026-06-08 11:40:00,3249,9270379946,Andhra Pradesh,false,27.07
129561,9729137019,Outgoing,2025-08-15 23:09:00,3452,9356264430,Andhra Pradesh,false,28.77
129562,9104425091,Incoming,2025-10-04 11:50:00,377,9468913991,Andhra Pradesh,false,3.14
129563,9377966414,Outgoing,2025-09-02 14:55:00,2294,9981503355,Maharashtra,false,19.12
129564,9806988607,Outgoing,2025-10-31 19:09:00,1626,9960458510,Andhra Pradesh,false,13.55
129565,9107589329,Incoming,2026-07-06 00:50:00,2087,9789114780,Bihar,false,17.39
129566,9785090735,Outgoing,2026-07-26 04:47:00,3085,9614032373,MP,false,25.71
129567,9431187970,Outgoing,2026-05-20 10:59:00,1592,9494048290,Karnataka,false,13.27
129568,9133706007,Incoming,2025-12-29 00:55:00,3530,9208965329,Andhra Pradesh,false,29.42
129569,9879387272,Outgoing,2026-01-18 23:03:00,120,9606159969,Kolkata,false,1.00
129570,9181045136,Outgoing,2026-01-20 13:02:00,1108,9720507464,Odisha,false,9.23
129571,9536373493,Outgoing,2025-09-21 01:59:00,2669,9875136909,Delhi,false,22.24
129572,9833608043,Outgoing,2025-10-22 14:30:00,2501,9470547842,Kerala,false,20.84
129573,9676483041,Outgoing,2025-12-12 19:38:00,637,9797942466,West Bengal,false,5.31
129574,9719698684,Outgoing,2026-07-28 00:05:00,269,,Gujarat,false,2.24
129575,9430336986,Outgoing,2026-01-01 13:17:00,1778,9806845698,Assam,false,14.82
129576,9151845996,Outgoing,2026-02-21 14:39:00,2120,9861142110,Punjab,false,17.67
129577,9782560190,Outgoing,2025-09-03 00:07:00,1164,9206058251,Delhi,false,9.70
129578,9353531213,Outgoing,2026-04-30 07:33:00,1398,9296959007,Odisha,false,11.65
129579,9931149828,Outgoing,2025-10-29 14:27:00,2742,,Maharashtra,false,22.85
129580,9112906826,Outgoing,2026-03-08 17:58:00,3306,9261465249,Kolkata,true,27.55
129581,9495375021,Outgoing,2026-06-19 20:52:00,1200,9978564709,Mumbai,false,10.00
129582,9395709451,Outgoing,2026-04-21 12:03:00,394,9083313677,Chennai,false,3.28
129583,9674276930,Outgoing,2025-12-04 06:55:00,87,9699381443,Bihar,false,0.72
129584,9681316924,Outgoing,2026-04-18 23:14:00,343,9959160625,Delhi,false,2.86
129585,9679838478,Outgoing,2026-05-04 11:32:00,2120,9465179100,UP East,false,17.67
129586,9786128893,Incoming,2026-07-26 23:10:00,2600,9155023129,Delhi,false,21.67
129587,9941114386,Outgoing,2025-09-08 16:58:00,3264,9572993950,Kerala,false,27.20
129588,9319116101,Outgoing,2025-10-20 03:50:00,3072,9396197560,Mumbai,false,25.60
129589,9827224344,Outgoing,2025-08-10 15:00:00,1865,9030212975,UP East,false,15.54
129590,9775099364,Outgoing,2025-08-09 02:08:00,1253,9175500265,Assam,false,10.44
129591,9370155586,Incoming,2026-02-01 18:44:00,2152,9275421825,Karnataka,false,17.93
129592,9817708292,Outgoing,2025-08-15 14:46:00,2680,9589107492,Delhi,false,22.33
129593,9206038695,Incoming,2026-06-05 05:53:00,2062,9279578771,Punjab,false,17.18
129594,9774389219,Incoming,2025-11-15 16:40:00,754,9631457717,Kolkata,false,6.28
129595,9674276930,Outgoing,2026-07-16 14:16:00,1295,9254509076,Bihar,false,10.79
129596,9338926063,Incoming,2026-04-08 01:56:00,795,9223587723,Kolkata,false,6.62
129597,9963281918,Outgoing,2025-09-12 17:16:00,548,9719827192,Kolkata,false,4.57
129598,9448548158,Outgoing,2026-03-08 00:10:00,2848,9821653555,UP East,false,23.73
129599,9447509773,Incoming,2025-09-11 15:11:00,21,9500664448,Chennai,false,0.17
129600,9753074007,Outgoing,2026-04-28 23:39:00,3380,9567082556,Gujarat,false,28.17
