recharge_id,msisdn,amount,plan_id,channel,timestamp,status,balance_after
6708,9877697818,299.00,2020,USSD,2026-05-13 11:18:00,SUCCESS,958.05
6709,9511071231,299.00,2020,Bank Portal,2026-04-04 13:50:00,SUCCESS,331.99
6710,9706092544,849.00,2015,Online,2026-05-10 23:51:00,SUCCESS,1165.57
6711,9356224399,299.00,2020,Bank Portal,2026-05-03 13:39:00,SUCCESS,1398.03
6712,9191762701,557.29,2005,Retailer,2025-09-09 07:16:00,SUCCESS,1323.27
6713,9810572739,149.00,2003,USSD,2026-04-03 11:18:00,SUCCESS,293.79
6714,9479872818,479.00,2024,App,2025-09-29 13:47:00,SUCCESS,771.26
6715,9900201809,179.00,2009,Bank Portal,2025-12-02 21:45:00,FAILED,854.76
6716,9476792837,249.00,2014,USSD,2025-12-01 10:04:00,SUCCESS,2160.00
6717,9009237649,99.00,2023,App,2026-06-07 12:34:00,SUCCESS,201.77
6718,9022444195,179.00,2012,Online,2025-09-18 12:16:00,SUCCESS,343.44
6719,9080972256,149.00,2003,App,2025-08-17 15:08:00,SUCCESS,1031.78
6720,9045768958,949.00,2013,USSD,2026-05-05 07:25:00,SUCCESS,3594.18
6721,9753930809,99.00,2023,Retailer,2026-06-24 00:48:00,SUCCESS,533.32
6722,9696216448,249.00,2014,USSD,2026-05-20 20:51:00,SUCCESS,261.84
6723,9224872223,417.49,2008,Online,2026-02-16 02:19:00,SUCCESS,1430.38
6724,9431640300,149.00,2002,Retailer,2026-02-26 19:32:00,FAILED,138.37
6725,9045768958,699.00,2021,,2026-03-23 03:35:00,PENDING,3594.18
6726,9213007439,149.00,2003,Bank Portal,2025-08-24 17:57:00,FAILED,1586.20
6727,9215527452,149.00,2002,App,2026-07-08 14:23:00,SUCCESS,564.72
6728,9121868941,699.00,2021,Bank Portal,2025-11-22 10:26:00,SUCCESS,1535.82
6729,9884280551,949.00,2010,Bank Portal,2026-04-24 22:46:00,SUCCESS,1109.58
6730,9678936110,714.55,2010,Retailer,2026-03-22 12:16:00,SUCCESS,1010.57
6731,9811167262,565.64,2018,Retailer,2026-04-06 00:24:00,SUCCESS,1540.01
6732,9301619244,587.51,2008,Retailer,2026-06-05 09:27:00,SUCCESS,606.69
6733,9516681609,354.00,2018,Retailer,2026-05-30 12:12:00,SUCCESS,682.83
6734,9200751886,179.00,2009,Online,2026-05-13 23:08:00,SUCCESS,203.39
6735,9460290468,479.00,2024,App,2026-03-31 05:44:00,SUCCESS,2462.94
6736,9681659078,239.00,2017,Bank Portal,2025-12-31 02:08:00,PENDING,167.55
6737,9863254577,499.00,2001,Retailer,2026-06-23 07:10:00,SUCCESS,606.44
6738,9650125733,849.00,2022,USSD,2025-11-11 06:05:00,SUCCESS,2776.39
6739,9455982650,665.15,2022,Online,2026-05-18 02:58:00,SUCCESS,1865.10
6740,9651772535,199.00,2004,App,2026-01-09 15:54:00,SUCCESS,1762.87
6741,9262534628,479.00,2024,,2026-07-13 17:01:00,SUCCESS,1474.12
6742,9135110188,299.00,2020,USSD,2025-11-07 00:25:00,SUCCESS,2226.05
6743,9330340315,899.00,2016,Retailer,2026-04-26 19:48:00,SUCCESS,1052.00
6744,9188673168,179.00,2009,App,2025-12-20 20:43:00,SUCCESS,979.34
6745,9492976650,649.00,2019,Bank Portal,2025-08-20 19:14:00,SUCCESS,1081.61
6746,9086985638,99.00,2023,Online,2025-10-31 03:22:00,FAILED,156.20
6747,9526480539,836.49,2012,USSD,2026-08-02 02:48:00,SUCCESS,2640.87
6748,9614557360,219.43,2009,USSD,2026-05-19 14:43:00,PENDING,24.07
6749,9734092400,899.00,2016,Retailer,2025-09-22 14:22:00,SUCCESS,1981.45
6750,9656701006,399.00,2006,Retailer,2026-01-11 23:47:00,SUCCESS,1905.01
6751,9695482165,949.00,2010,Retailer,2025-10-07 08:31:00,SUCCESS,2147.03
6752,9811712474,299.00,2020,App,2026-06-07 06:12:00,SUCCESS,338.44
6753,9600869805,99.00,2023,App,2026-05-08 16:46:00,FAILED,103.47
6754,9130438532,736.24,2011,USSD,2025-11-10 05:21:00,SUCCESS,1352.79
6755,9995034278,179.00,2012,Online,2025-08-26 19:52:00,SUCCESS,354.62
6756,9946791534,899.00,2018,USSD,2026-06-02 08:26:00,FAILED,3158.45
6757,9434869251,607.64,2007,USSD,2026-04-11 17:26:00,SUCCESS,895.70
6758,9114759813,179.00,2012,USSD,2026-07-23 11:59:00,SUCCESS,457.49
6759,9502424314,406.12,2019,Bank Portal,2025-09-02 00:37:00,SUCCESS,886.82
6760,9308834099,199.00,2004,USSD,2026-02-24 08:48:00,FAILED,2324.72
6761,9307506639,914.42,2008,Online,2026-06-23 02:49:00,SUCCESS,1702.38
6762,9756212365,99.00,2023,,2026-01-02 12:34:00,SUCCESS,258.23
6763,9801875959,857.04,2013,Retailer,2025-11-26 13:24:00,SUCCESS,1422.28
6764,9784533955,99.00,2023,USSD,2025-09-14 02:19:00,SUCCESS,238.42
6765,9438303400,849.00,2022,Retailer,2025-12-15 19:44:00,SUCCESS,885.62
6766,9493283580,649.00,2019,App,2025-11-09 21:15:00,SUCCESS,1057.45
6767,9303771920,149.00,2003,Bank Portal,2026-04-06 18:09:00,SUCCESS,536.38
6768,9207627540,699.00,2021,,2026-07-31 01:36:00,SUCCESS,2201.38
6769,9181106569,949.00,2013,App,2025-10-22 13:02:00,SUCCESS,1414.79
6770,9885140567,899.00,2016,Retailer,2026-05-11 08:26:00,SUCCESS,914.11
6771,9136802588,179.00,2009,Bank Portal,2025-09-05 07:55:00,FAILED,186.86
6772,9260415010,249.00,2014,Retailer,2026-05-26 06:19:00,SUCCESS,429.76
6773,9773593633,799.00,2005,Bank Portal,2025-12-29 04:11:00,FAILED,79.21
6774,9622848354,99.00,2023,App,2026-02-24 21:21:00,SUCCESS,925.37
6775,9206091247,899.00,2016,USSD,2026-06-28 10:43:00,SUCCESS,1049.97
6776,9585469699,949.00,2013,Bank Portal,2026-01-25 09:32:00,SUCCESS,975.17
6777,9403044114,229.36,2018,USSD,2025-09-19 12:54:00,SUCCESS,2319.69
6778,9505659495,499.00,2001,Online,2026-04-26 20:09:00,SUCCESS,689.45
6779,9338926063,99.00,2023,Bank Portal,2025-11-11 13:03:00,REFUNDED,181.13
6780,9894284201,99.00,2023,Bank Portal,2026-02-04 05:43:00,SUCCESS,1071.78
6781,9806188014,764.39,2025,App,2026-01-04 15:39:00,SUCCESS,4197.80
6782,9611966675,179.00,2012,Online,2026-04-19 06:12:00,SUCCESS,460.75
6783,9545979618,399.00,2007,USSD,2026-05-08 06:52:00,SUCCESS,720.52
6784,9768220698,199.00,2011,App,2026-02-07 00:11:00,SUCCESS,1180.13
6785,9121868941,249.00,2014,,2026-01-30 23:23:00,SUCCESS,1784.82
6786,9528445430,799.00,2005,Bank Portal,2025-11-17 17:06:00,REFUNDED,1412.15
6787,9904803676,949.00,2013,Retailer,2026-01-03 09:20:00,SUCCESS,1022.70
6788,9343908179,949.00,2010,Bank Portal,2026-03-30 16:04:00,SUCCESS,1407.99
6789,9431144647,849.00,2022,Online,2025-08-23 19:34:00,SUCCESS,2381.12
6790,9670666235,949.00,2010,Bank Portal,2025-10-16 08:14:00,SUCCESS,2791.58
6791,9236700278,499.00,2001,Online,2026-02-11 06:41:00,SUCCESS,1018.07
6792,9569631128,2999.00,2025,Retailer,2025-11-16 09:19:00,SUCCESS,4025.16
6793,9784734680,239.00,2017,Bank Portal,2026-01-23 02:58:00,SUCCESS,1232.39
6794,9977897114,479.00,2024,App,2026-02-23 13:38:00,SUCCESS,1518.09
6795,9259123143,949.00,2010,Online,2026-07-18 15:25:00,SUCCESS,1954.07
6796,9199149452,949.00,2010,USSD,2026-04-21 12:44:00,SUCCESS,1783.03
6797,9506592288,949.00,2013,Online,2026-05-16 10:29:00,SUCCESS,2175.56
6798,9904694470,827.94,2024,Online,2026-03-15 10:22:00,SUCCESS,2223.15
6799,9632466340,249.00,2014,Bank Portal,2026-05-27 10:12:00,SUCCESS,283.54
6800,9468913991,199.00,2004,Retailer,2025-09-27 04:04:00,SUCCESS,1001.53
6801,9096433764,513.96,2018,Online,2025-11-10 06:27:00,SUCCESS,822.95
6802,9378947562,799.00,2005,Bank Portal,2025-10-08 00:33:00,SUCCESS,1030.55
6803,9702967027,199.00,2004,USSD,2026-05-19 04:53:00,SUCCESS,2639.31
6804,9308945692,99.00,2023,App,2026-05-16 07:51:00,SUCCESS,1812.88
6805,9106431298,149.00,2002,App,2026-07-17 01:55:00,SUCCESS,1380.46
6806,9259087799,286.24,2004,Online,2026-06-23 19:29:00,SUCCESS,626.39
6807,9396394684,726.00,2004,Bank Portal,2025-09-18 05:40:00,FAILED,150.57
6808,9262534628,249.00,2014,Retailer,2025-10-30 08:01:00,FAILED,1474.12
6809,9558642272,179.00,2009,Bank Portal,2026-01-04 22:28:00,SUCCESS,870.29
6810,9455872401,179.00,2012,,2026-08-02 11:39:00,SUCCESS,711.68
6811,9745286578,299.00,2020,Online,2025-10-10 14:32:00,SUCCESS,302.43
6812,9149498212,949.00,2010,Online,2025-11-08 10:12:00,SUCCESS,1378.31
6813,9740804790,299.00,2020,Online,2025-08-13 12:30:00,SUCCESS,1637.32
6814,9865560183,249.00,2014,App,2026-02-28 17:23:00,SUCCESS,1121.16
6815,9611995540,299.00,2020,Online,2026-01-11 15:57:00,SUCCESS,443.37
6816,9292033900,849.00,2022,App,2025-12-15 14:27:00,SUCCESS,1879.48
6817,9334731107,149.00,2002,Online,2026-04-17 20:22:00,SUCCESS,245.45
6818,9836878644,179.00,2008,Bank Portal,2026-02-12 05:53:00,SUCCESS,641.62
6819,9810572739,249.00,2014,Online,2026-07-31 08:12:00,SUCCESS,542.79
6820,9449516645,849.00,2022,Online,2026-02-07 16:44:00,SUCCESS,859.73
6821,9867821564,649.00,2019,Bank Portal,2026-07-16 18:19:00,SUCCESS,678.78
6822,9616175588,586.68,2018,Retailer,2025-09-22 04:25:00,FAILED,340.34
6823,9747835404,399.00,2006,USSD,2026-03-20 19:41:00,SUCCESS,791.78
6824,9848390634,479.00,2024,App,2026-04-04 23:19:00,SUCCESS,893.00
6825,9516050219,2999.00,2025,USSD,2026-06-17 01:41:00,SUCCESS,3153.53
6826,9883987912,899.00,2016,USSD,2026-05-27 15:26:00,FAILED,940.47
6827,9664425940,179.00,2008,USSD,2026-02-10 03:45:00,FAILED,0.97
6828,9594089145,299.00,2020,App,2025-12-19 23:44:00,SUCCESS,378.78
6829,9995034278,190.73,2009,Retailer,2026-04-26 17:10:00,SUCCESS,545.35
6830,9852722715,899.00,2016,Retailer,2026-05-05 04:17:00,SUCCESS,905.89
6831,9492238773,99.00,2023,Retailer,2026-07-23 18:59:00,SUCCESS,170.93
6832,9758412604,179.00,2009,Bank Portal,2026-05-24 19:29:00,FAILED,673.22
6833,9135913801,249.00,2014,USSD,2026-06-16 23:53:00,SUCCESS,1419.24
6834,9097455664,149.00,2003,Online,2025-10-06 18:38:00,FAILED,148.10
6835,9836149659,849.00,2015,Retailer,2025-10-01 23:01:00,SUCCESS,1912.00
6836,9774389219,699.00,2021,App,2026-05-19 12:16:00,SUCCESS,1028.45
6837,9455927236,239.00,2017,Bank Portal,2026-02-07 02:17:00,SUCCESS,314.19
6838,9730729979,949.00,2010,USSD,2025-11-18 02:21:00,SUCCESS,1645.45
6839,9877576008,479.00,2024,Retailer,2025-12-27 18:13:00,SUCCESS,1590.87
6840,9490502993,199.00,2004,USSD,2026-04-19 05:14:00,SUCCESS,616.52
6841,9330340315,649.00,2019,Online,2026-03-12 20:56:00,SUCCESS,1701.00
6842,9594019997,149.00,2003,Retailer,2026-07-17 11:35:00,SUCCESS,265.08
6843,9495356155,179.00,2008,App,2025-10-12 08:54:00,SUCCESS,1635.27
6844,9896294232,179.00,2009,Online,2026-03-01 12:36:00,SUCCESS,1308.47
6845,9705315132,179.00,2008,Retailer,2025-09-29 18:26:00,SUCCESS,1292.48
6846,9381924979,899.00,2016,Online,2026-06-20 10:27:00,SUCCESS,2889.08
6847,9251910492,179.00,2009,App,2026-05-25 02:19:00,SUCCESS,298.08
6848,9456057502,304.38,2005,App,2025-09-15 04:38:00,SUCCESS,1259.82
6849,9334442903,479.00,2024,App,2026-06-14 19:39:00,SUCCESS,946.18
6850,9461303784,937.09,2014,Retailer,2026-05-19 07:20:00,SUCCESS,985.25
6851,9774389219,299.00,2020,USSD,2026-05-11 20:16:00,FAILED,1028.45
6852,9259123143,699.00,2021,Online,2026-01-29 14:24:00,SUCCESS,2653.07
6853,9460112861,799.00,2005,Online,2026-05-28 06:20:00,PENDING,2646.09
6854,9275111806,949.00,2010,USSD,2025-08-21 10:21:00,SUCCESS,978.00
6855,9092392355,149.00,2003,Online,2026-03-19 12:56:00,SUCCESS,2830.24
6856,9188673168,179.00,2012,Online,2025-11-25 16:38:00,SUCCESS,1158.34
6857,9928651744,2999.00,2025,Online,2025-08-21 20:40:00,SUCCESS,3533.63
6858,9103984895,149.00,2002,Online,2026-07-21 11:17:00,SUCCESS,345.93
6859,9913235075,2999.00,2025,Online,2026-06-08 19:23:00,REFUNDED,182.28
6860,9242778489,949.00,2010,Online,2025-12-29 00:21:00,SUCCESS,1139.25
6861,9456227804,149.00,2003,Bank Portal,2026-07-04 16:47:00,SUCCESS,4980.36
6862,9254265243,949.00,2010,Retailer,2025-10-04 05:15:00,SUCCESS,2248.44
6863,9290913772,479.00,2024,Online,2026-05-07 12:45:00,SUCCESS,1701.34
6864,9053069055,199.00,2011,Online,2025-09-21 04:28:00,SUCCESS,562.99
6865,9232719194,909.78,2005,Online,2026-05-15 05:01:00,SUCCESS,4235.32
6866,9594089145,2999.00,2025,App,2025-08-25 23:40:00,SUCCESS,3377.78
6867,9911426376,99.00,2023,USSD,2026-06-10 08:18:00,SUCCESS,344.66
6868,9248297607,481.21,2014,Bank Portal,2025-09-22 11:02:00,SUCCESS,1974.73
6869,9761991359,399.00,2006,Bank Portal,2025-10-16 21:07:00,FAILED,322.15
6870,9774389219,199.00,2004,App,2025-11-30 18:04:00,SUCCESS,1227.45
6871,9094134366,685.03,2002,USSD,2026-05-11 21:18:00,FAILED,311.27
6872,9098217330,949.00,2013,Retailer,2026-07-31 09:42:00,SUCCESS,1470.72
6873,9141692778,899.00,2018,Bank Portal,2026-02-18 00:10:00,SUCCESS,1017.75
6874,9771282736,99.00,2023,App,2025-11-14 15:27:00,SUCCESS,218.86
6875,9846966750,377.11,2009,Online,2026-08-01 17:26:00,SUCCESS,1603.23
6876,9778890936,99.00,2023,Bank Portal,2025-11-21 22:06:00,SUCCESS,163.54
6877,9308264635,678.12,2006,Retailer,2026-04-11 14:02:00,SUCCESS,1067.34
6878,9495731812,99.00,2023,App,2026-04-07 05:19:00,SUCCESS,438.34
6879,9064891572,949.00,2013,App,2025-08-31 16:52:00,SUCCESS,992.27
6880,9500986080,644.00,2001,Online,2026-02-04 03:20:00,SUCCESS,1637.43
6881,9201436615,149.00,2002,Online,2026-06-25 05:48:00,SUCCESS,1403.78
6882,9213080579,809.49,2025,Retailer,2026-04-11 14:57:00,SUCCESS,936.84
6883,9601239809,299.00,2020,App,2026-04-14 14:24:00,SUCCESS,1311.36
6884,9679384794,899.00,2018,Online,2025-08-13 11:47:00,SUCCESS,1839.16
6885,9148653508,499.00,2001,USSD,2025-12-02 04:51:00,SUCCESS,604.81
6886,9559929500,149.00,2002,Bank Portal,2025-09-16 17:30:00,SUCCESS,985.55
6887,9291680295,847.53,2024,USSD,2025-08-17 00:38:00,SUCCESS,2556.20
6888,9818603288,849.00,2015,Retailer,2025-08-09 15:03:00,SUCCESS,862.44
6889,9594019997,399.00,2007,USSD,2025-11-24 20:41:00,REFUNDED,265.08
6890,9662896417,762.50,2006,USSD,2026-03-16 10:50:00,SUCCESS,865.80
6891,9719827192,499.00,2001,Retailer,2025-11-19 05:49:00,SUCCESS,1577.54
6892,9176460828,849.00,2015,Bank Portal,2026-07-01 06:37:00,FAILED,333.25
6893,9154558412,139.85,2016,App,2026-01-22 02:31:00,SUCCESS,1411.37
6894,9589109415,149.00,2002,Bank Portal,2026-07-19 04:01:00,SUCCESS,1215.17
6895,9357633243,499.00,2001,Bank Portal,2026-06-24 01:01:00,SUCCESS,1114.98
6896,9258117595,899.00,2018,Retailer,2025-10-20 15:53:00,SUCCESS,2313.10
6897,9303771920,179.00,2008,USSD,2025-12-16 22:15:00,SUCCESS,715.38
6898,9804383400,928.74,2013,,2026-01-09 13:32:00,SUCCESS,1089.13
6899,9498308937,799.00,2005,Online,2026-05-23 15:01:00,SUCCESS,1284.18
6900,9157676195,249.00,2014,USSD,2026-07-29 05:36:00,SUCCESS,1308.70
6901,9306954920,299.00,2020,App,2026-04-12 07:32:00,SUCCESS,558.21
6902,9423769975,826.28,2016,App,2026-05-05 20:24:00,SUCCESS,954.20
6903,9523505372,928.51,2004,Retailer,2026-06-04 11:01:00,SUCCESS,979.16
6904,9430007249,249.00,2014,Online,2026-07-27 19:30:00,SUCCESS,1388.77
6905,9588907707,2999.00,2025,App,2026-05-29 06:48:00,SUCCESS,3685.37
6906,9256318940,799.00,2005,Online,2026-04-06 22:44:00,FAILED,150.38
6907,9725756966,899.00,2018,Bank Portal,2025-10-14 03:56:00,SUCCESS,2318.95
6908,9214415256,745.88,2017,USSD,2025-09-20 12:39:00,SUCCESS,773.97
6909,9262020684,641.55,2008,Retailer,2025-12-30 03:05:00,SUCCESS,961.76
6910,9548617618,629.78,2025,USSD,2025-11-01 17:03:00,SUCCESS,794.32
6911,9013933929,179.00,2008,App,2025-12-08 11:41:00,SUCCESS,2095.21
6912,9557039032,241.48,2002,USSD,2025-10-26 08:55:00,SUCCESS,1046.09
6913,9858307133,99.00,2023,,2025-11-21 18:16:00,SUCCESS,487.62
6914,9772590440,399.00,2006,USSD,2026-06-13 10:12:00,SUCCESS,1470.65
6915,9207299322,179.00,2012,Retailer,2025-11-10 07:06:00,SUCCESS,2214.91
6916,9967505537,899.00,2016,App,2026-04-12 02:08:00,SUCCESS,1141.01
6917,9952036397,20.88,2013,Retailer,2025-10-29 02:27:00,SUCCESS,926.57
6918,9892073721,849.00,2022,USSD,2025-10-02 23:32:00,SUCCESS,2347.52
6919,9181222607,949.00,2010,Online,2025-11-07 00:34:00,SUCCESS,2963.82
6920,9339634659,239.00,2017,Retailer,2025-10-23 09:34:00,SUCCESS,674.15
6921,9507095333,399.00,2007,,2025-11-06 12:40:00,SUCCESS,517.62
6922,9074413160,399.00,2006,USSD,2026-04-12 17:30:00,SUCCESS,544.62
6923,9634513165,899.00,2016,Online,2026-03-20 22:03:00,SUCCESS,1087.23
6924,9396197560,239.00,2017,Bank Portal,2026-04-13 08:31:00,SUCCESS,440.85
6925,9303395247,239.00,2017,USSD,2025-11-07 03:00:00,SUCCESS,281.35
6926,9094134366,964.17,2011,USSD,2026-03-22 20:30:00,FAILED,311.27
6927,9038261701,649.00,2019,Bank Portal,2026-04-03 17:20:00,SUCCESS,774.56
6928,9585469699,299.00,2020,Bank Portal,2026-06-22 10:23:00,SUCCESS,1274.17
6929,9003965759,399.00,2006,USSD,2026-06-17 05:25:00,SUCCESS,1448.75
6930,9168248942,399.00,2007,Online,2025-09-17 19:43:00,FAILED,1705.97
6931,9905090642,649.00,2019,App,2026-07-20 09:34:00,FAILED,872.60
6932,9765021782,199.00,2011,Bank Portal,2026-05-13 15:49:00,SUCCESS,1240.81
6933,9335158995,149.00,2002,Bank Portal,2026-03-15 13:25:00,SUCCESS,243.67
6934,9096596402,222.04,2023,Retailer,2026-04-09 05:55:00,SUCCESS,500.62
6935,9232719194,479.00,2024,App,2025-12-16 15:21:00,SUCCESS,4714.32
6936,9479186674,2999.00,2025,Bank Portal,2025-11-12 23:51:00,SUCCESS,3067.51
6937,9699381443,608.66,2017,App,2026-03-29 02:59:00,SUCCESS,1311.87
6938,9436051192,149.00,2002,,2026-05-11 04:47:00,SUCCESS,3798.19
6939,9194284817,479.00,2024,Retailer,2026-07-08 04:18:00,SUCCESS,1460.59
6940,9695482165,179.00,2008,USSD,2026-03-30 23:02:00,PENDING,2147.03
6941,9781262871,799.00,2005,Bank Portal,2026-06-12 04:37:00,SUCCESS,911.73
6942,9779978154,199.00,2004,Retailer,2025-08-21 18:32:00,SUCCESS,675.78
6943,9507095333,299.00,2020,Retailer,2026-06-06 17:13:00,FAILED,517.62
6944,9590605164,249.00,2014,,2025-11-27 06:57:00,SUCCESS,2500.07
6945,9811278299,799.00,2005,Retailer,2025-11-26 15:29:00,SUCCESS,1707.03
6946,9572993950,899.00,2016,Bank Portal,2026-04-17 23:21:00,SUCCESS,903.42
6947,9770833235,849.00,2015,Bank Portal,2026-01-31 22:13:00,SUCCESS,1322.72
6948,9558663876,249.00,2014,App,2026-06-14 18:56:00,SUCCESS,1810.46
6949,9300779320,179.00,2012,USSD,2025-10-09 06:09:00,SUCCESS,1202.42
6950,9167460172,799.00,2005,USSD,2026-03-28 13:20:00,SUCCESS,990.03
6951,9355749693,199.00,2011,Online,2025-12-14 02:25:00,SUCCESS,1006.37
6952,9420375435,399.00,2006,Bank Portal,2026-01-20 21:40:00,FAILED,24.82
6953,9723932732,99.00,2023,App,2025-08-26 10:30:00,SUCCESS,1613.58
6954,9114217757,179.00,2012,Retailer,2026-03-12 23:52:00,PENDING,436.77
6955,9183764811,899.00,2018,App,2026-06-18 23:27:00,SUCCESS,961.61
6956,9697913561,502.38,2017,Online,2025-10-29 12:21:00,SUCCESS,1216.48
6957,9438303400,849.00,2022,Bank Portal,2025-12-22 18:36:00,SUCCESS,1734.62
6958,9936325482,299.00,2020,App,2026-01-03 05:36:00,SUCCESS,1321.60
6959,9740267113,239.00,2017,Retailer,2025-08-20 20:31:00,SUCCESS,645.53
6960,9371579682,99.00,2023,Online,2025-08-25 03:30:00,SUCCESS,2235.13
6961,9306954920,899.00,2016,Retailer,2026-04-17 06:00:00,SUCCESS,1457.21
6962,9943606523,2999.00,2025,Retailer,2026-04-26 23:36:00,SUCCESS,3998.13
6963,9077746305,199.00,2004,USSD,2026-02-16 22:31:00,SUCCESS,365.05
6964,9155023129,149.00,2003,,2026-03-28 04:37:00,SUCCESS,1104.10
6965,9698427622,479.00,2024,App,2025-12-26 07:02:00,SUCCESS,603.47
6966,9107589153,705.04,2003,Retailer,2026-04-09 23:22:00,SUCCESS,1195.34
6967,9113510308,2999.00,2025,Retailer,2026-02-03 01:56:00,SUCCESS,4939.27
6968,9259191672,179.00,2008,Online,2025-11-25 17:52:00,SUCCESS,586.35
6969,9930876997,499.00,2001,App,2025-12-26 06:16:00,SUCCESS,1446.02
6970,9959700796,179.00,2008,App,2025-09-30 01:09:00,SUCCESS,230.47
6971,9594378200,149.00,2003,Bank Portal,2025-08-12 18:46:00,SUCCESS,240.50
6972,9500986080,239.00,2017,App,2026-07-06 21:19:00,SUCCESS,1876.43
6973,9228254626,179.00,2009,Bank Portal,2026-04-04 15:27:00,SUCCESS,329.43
6974,9420426042,299.00,2020,Retailer,2026-03-05 01:00:00,SUCCESS,620.48
6975,9191762701,499.00,2001,Retailer,2026-03-21 14:14:00,FAILED,1323.27
6976,9413982250,199.00,2011,Bank Portal,2026-06-18 07:41:00,SUCCESS,1386.90
6977,9203084819,199.00,2011,Online,2025-09-25 06:37:00,SUCCESS,1207.09
6978,9875136909,499.00,2001,USSD,2026-07-21 11:02:00,SUCCESS,694.86
6979,9701765990,849.00,2022,Retailer,2026-06-02 21:18:00,SUCCESS,888.16
6980,9995400649,479.00,2024,Online,2025-11-01 17:52:00,SUCCESS,548.41
6981,9502110897,179.00,2008,Bank Portal,2026-03-02 07:07:00,SUCCESS,325.06
6982,9568124974,649.00,2019,USSD,2026-06-12 18:11:00,SUCCESS,2096.51
6983,9891938702,699.00,2021,Retailer,2025-09-19 16:12:00,SUCCESS,1666.90
6984,9623817159,799.00,2005,Online,2026-07-20 04:22:00,SUCCESS,1792.94
6985,9977897114,699.00,2021,Bank Portal,2026-04-28 06:12:00,SUCCESS,2217.09
6986,9158781453,199.00,2004,Retailer,2026-06-13 08:54:00,FAILED,3188.04
6987,9950067841,155.89,2018,Retailer,2025-11-29 21:40:00,SUCCESS,420.04
6988,9884280551,399.00,2007,App,2025-09-08 08:51:00,SUCCESS,1508.58
6989,9044284795,849.00,2022,App,2026-07-13 15:42:00,FAILED,866.11
6990,9785090735,239.00,2017,App,2026-05-04 06:55:00,SUCCESS,2684.83
6991,9896294232,815.04,2012,USSD,2025-12-12 15:09:00,SUCCESS,2123.51
6992,9003965759,249.00,2014,Online,2025-11-09 13:35:00,SUCCESS,1697.75
6993,9848469260,399.00,2006,Online,2026-07-07 11:02:00,FAILED,72.41
6994,9788244076,949.00,2013,Bank Portal,2026-03-23 15:18:00,SUCCESS,2162.95
6995,9945645521,699.00,2021,Bank Portal,2025-09-13 13:23:00,SUCCESS,785.40
6996,9775907278,299.00,2020,USSD,2025-09-02 03:59:00,SUCCESS,419.11
6997,9146794714,99.00,2023,Retailer,2025-10-16 13:54:00,SUCCESS,624.62
6998,9560787873,179.00,2009,Online,2026-06-17 21:05:00,SUCCESS,410.55
6999,9422588457,499.00,2001,USSD,2026-05-05 11:49:00,SUCCESS,1501.46
7000,9850489326,239.00,2017,USSD,2025-11-12 20:30:00,REFUNDED,1102.98
7001,9169326437,249.00,2014,USSD,2026-06-06 02:32:00,SUCCESS,1113.64
7002,9027649972,799.00,2005,App,2026-07-30 12:12:00,SUCCESS,1154.03
7003,9657662652,199.00,2004,Retailer,2026-01-27 01:30:00,FAILED,171.83
7004,9534037566,179.00,2012,Online,2025-10-31 01:11:00,SUCCESS,836.64
7005,9950965101,699.00,2021,USSD,2025-12-16 21:31:00,SUCCESS,1159.36
7006,9190709640,949.00,2010,App,2026-04-19 04:13:00,SUCCESS,2192.24
7007,9148274783,899.00,2018,Online,2026-03-14 01:09:00,SUCCESS,1627.44
7008,9749321705,149.00,2002,Retailer,2026-04-10 07:03:00,SUCCESS,3150.34
7009,9237705747,179.00,2009,App,2026-02-16 02:24:00,FAILED,1403.12
7010,9826607330,99.00,2023,Bank Portal,2026-07-17 22:08:00,SUCCESS,1114.54
7011,9815153288,517.27,2023,Retailer,2026-04-21 19:33:00,SUCCESS,896.34
7012,9044284795,186.47,2024,Online,2025-12-15 23:18:00,SUCCESS,1052.58
7013,9823094172,726.19,2002,Retailer,2026-01-28 06:00:00,SUCCESS,1492.39
7014,9407183186,399.00,2007,USSD,2025-09-29 10:20:00,SUCCESS,1327.72
7015,9564427073,499.00,2001,USSD,2025-09-08 23:48:00,SUCCESS,870.90
7016,9040106848,399.00,2006,Bank Portal,2025-09-06 20:02:00,SUCCESS,563.32
7017,9894016125,399.00,2007,App,2026-01-26 01:58:00,SUCCESS,412.06
7018,9533729628,2999.00,2025,USSD,2026-07-29 07:04:00,FAILED,1575.89
7019,9643945620,949.00,2010,App,2026-05-06 07:08:00,SUCCESS,2574.66
7020,9447568567,399.00,2007,USSD,2026-06-04 13:23:00,SUCCESS,2001.97
7021,9239105152,722.30,2024,Retailer,2026-07-11 02:30:00,SUCCESS,2374.54
7022,9083313677,199.00,2011,Retailer,2025-10-28 05:29:00,SUCCESS,4318.55
7023,9078329882,799.00,2005,Bank Portal,2025-09-07 03:07:00,SUCCESS,1444.92
7024,9287426641,179.00,2012,,2026-07-16 17:50:00,SUCCESS,300.75
7025,9100297432,949.00,2013,Online,2026-05-17 07:43:00,SUCCESS,1341.57
7026,9919835101,499.00,2001,App,2025-11-06 06:56:00,SUCCESS,517.41
7027,9277826289,179.00,2009,Bank Portal,2025-10-25 13:55:00,SUCCESS,1579.70
7028,9998955932,149.00,2002,USSD,2025-11-21 22:03:00,SUCCESS,1613.22
